95474,fo,433,16,14,14,640319.22
95475,bo,364,68,21,3,51729.59
95476,mz,639,99,49,6,602535.99
95477,pa,334,89,36,44,363366.02
95478,hk,207,14,22,57,501498.2
95479,ae,6,57,5,54,26033.37
95480,hm,288,66,8,8,856808.3
95481,am,19,9,38,72,284409.27
95482,ma,472,8,5,73,273560.68
95483,gb,150,11,7,9,645813.69
95484,mc,848,28,14,29,578870.6
95485,uz,837,39,43,88,63029.52
95486,no,366,10,34,90,342517.39
95487,uy,78,61,32,8,192249.12
95488,bm,414,26,16,87,777844.85
95489,bf,704,61,7,91,448440.68
95490,gl,816,66,50,47,980500.92
95491,al,799,78,3,44,636961.98
95492,bd,975,58,47,98,245155.24
95493,co,679,17,21,18,244933.95
95494,lu,173,85,14,93,559086.86
95495,ua,681,80,26,32,12981.5
95496,pg,674,95,55,67,660556.83
95497,ch,672,59,42,66,744571.97
95498,gl,683,93,27,24,778492.28
95499,aw,629,24,6,11,311523.14
95500,pf,30,51,56,97,579911.57
95501,tw,451,79,53,17,916569.8
95502,mo,326,19,32,53,626465.37
95503,gi,277,70,1,79,862811.82
95504,ec,229,66,20,20,391632.91
95505,aq,515,88,5,71,397197.97
95506,mq,621,48,45,49,752432.08
95507,ga,67,39,41,69,728531.48
95508,lk,904,24,32,64,424036.25
95509,is,871,2,14,52,861249.48
95510,bh,354,14,25,86,847523.34
95511,yt,224,82,29,91,54932.01
95512,gi,547,43,11,63,253923.77
95513,et,600,19,45,29,744601.03
95514,mp,920,35,21,81,662936.77
95515,cf,386,97,4,35,543660.76
95516,cr,1,27,9,14,490569.57
95517,mx,847,68,4,43,823063.2
95518,pn,517,61,26,70,693405.54
95519,hr,229,82,54,45,947840.43
95520,pg,614,40,46,51,860383.97
95521,kz,942,90,36,93,437462.37
95522,bv,606,49,28,10,158611.21
95523,bj,338,2,14,52,539084
95524,er,946,20,36,75,524224.52
95525,ec,883,43,35,50,748823.11
95526,sy,853,78,25,96,603868.05
95527,md,258,85,8,53,86599.17
95528,bz,26,80,5,45,340185.71
95529,id,160,70,56,86,494631.21
95530,tt,39,25,20,98,474927.67
95531,bi,888,4,19,67,621601.12
95532,sm,548,28,19,25,882522.63
95533,ye,411,4,25,85,580006.49
95534,mg,953,4,27,13,246382.88
95535,hm,112,42,2,2,840337.95
95536,gp,887,95,19,1,26938.69
95537,au,116,81,47,17,870762.19
95538,ru,337,37,11,100,596011.61
95539,sa,68,3,55,14,573708.5
95540,ye,641,72,36,17,903950.04
95541,kr,93,7,40,30,516230.8
95542,ky,939,94,14,43,901551.49
95543,cr,710,65,40,75,709064.98
95544,mn,228,56,18,13,965736.4
95545,bz,726,48,53,89,861017.47
95546,ne,769,82,8,43,40169.1
95547,pt,831,80,18,75,470347.78
95548,lc,694,2,11,74,713705.09
95549,eh,634,54,42,66,193785.91
95550,kh,151,34,40,16,399360.37
95551,jp,918,64,21,97,860017.85
95552,bz,356,47,55,79,840806.32
95553,mm,177,66,1,83,136778.74
95554,vg,708,5,2,18,72462.99
95555,fm,450,68,27,4,951447.49
95556,be,925,5,13,54,900444.2
95557,lt,147,33,5,42,989716.83
95558,tf,727,61,12,13,452982.21
95559,ky,41,22,6,6,209445.02
95560,do,676,77,24,23,973778.1
95561,za,388,9,8,63,54871.8
95562,tl,8,87,9,19,310085.4
95563,dk,194,14,55,95,7016.7
95564,ee,574,1,29,67,877106.83
95565,cg,534,85,32,6,712100.18
95566,kn,613,64,9,7,642445.54
95567,aw,122,97,6,24,296399.23
95568,er,212,61,1,59,269454.13
95569,tn,562,30,54,27,83703.86
95570,gg,350,28,31,61,498623.19
95571,ee,559,22,3,57,121723.47
95572,vg,266,64,43,5,351467.13
95573,ua,169,86,31,88,585004.44
95574,li,47,24,21,43,725318.86
95575,gg,66,41,54,53,639850.59
95576,sr,244,94,8,94,506572.62
95577,am,81,95,7,20,279026.56
95578,nl,36,71,38,85,272693.13
95579,kz,521,78,48,4,414315.51
95580,eh,128,55,13,41,890410.32
95581,ky,408,71,13,12,885740.57
95582,ba,198,37,39,28,433883.73
95583,mq,184,77,29,4,216647.45
95584,si,718,57,46,68,766556.96
95585,ng,934,25,19,99,111982.85
95586,bv,26,53,23,34,238375.1
95587,co,730,22,42,83,741722.62
95588,sh,629,4,43,22,599541.26
95589,ug,3,21,40,40,16569.97
95590,bs,368,90,36,6,591010.62
95591,rs,330,73,4,37,704971.13
95592,km,682,33,7,41,76789.68
95593,ma,552,30,17,59,748966.83
95594,nu,580,78,37,69,278980.76
95595,sl,817,40,11,30,405849.62
95596,am,70,31,45,98,218026.31
95597,sd,979,71,12,71,830720.47
95598,hk,439,33,1,10,264559.77
95599,bb,40,19,50,62,764375.43
95600,nc,966,23,3,29,844905.14
95601,fm,583,42,12,43,366875.86
95602,dm,241,91,5,39,871066.87
95603,kp,639,12,24,97,312626.29
95604,sg,357,52,48,100,579968.85
95605,de,580,35,41,57,940717.16
95606,tj,186,35,17,14,205302.03
95607,gb,498,38,48,37,785378.46
95608,lr,756,63,11,46,619237.4
95609,nu,105,21,45,22,779953.55
95610,tf,290,18,16,71,224415.59
95611,ro,460,69,31,99,889325.19
95612,ne,848,73,36,5,233722.95
95613,tw,154,6,15,78,692201.59
95614,cv,411,72,31,41,842467.21
95615,pl,53,48,19,71,242928.47
95616,ad,238,69,4,52,144253.27
95617,so,16,22,9,90,802877.21
95618,no,989,16,34,86,389195.77
95619,hu,472,15,18,100,384912.7
95620,uz,993,82,48,88,773371.32
95621,hu,124,31,26,89,483164.47
95622,by,309,14,21,84,193649.75
95623,eh,883,83,7,71,199631.67
95624,sb,110,60,13,90,970165.28
95625,lv,495,13,21,98,100214.69
95626,ec,253,69,39,73,897785.77
95627,cm,324,15,40,28,946441.86
95628,lc,877,91,51,90,777265.58
95629,gy,804,1,55,42,93170.41
95630,ge,472,100,36,14,16849.66
95631,bb,480,26,33,78,527758.47
95632,ky,74,74,33,30,956415.94
95633,rs,194,90,50,92,923565.64
95634,bs,193,71,40,65,114025.27
95635,mc,77,28,32,7,319777.73
95636,ly,250,61,43,10,306129.86
95637,dz,446,59,54,71,417172.01
95638,ma,949,96,41,63,975872.77
95639,gn,907,27,11,45,376686.83
95640,bg,363,57,18,95,858409.27
95641,jm,168,93,9,75,577241.55
95642,ki,50,7,3,46,232472.83
95643,tv,988,3,49,36,440636.45
95644,nf,218,48,9,64,130421.04
95645,id,674,76,34,95,777440
95646,fj,242,47,2,9,996747.17
95647,bt,997,77,50,56,410689.91
95648,kh,899,2,28,86,752571.08
95649,co,492,81,43,81,32072.4
95650,tw,372,97,14,16,323715.78
95651,rw,653,68,55,89,55633.66
95652,bh,995,45,48,90,116686.29
95653,bh,963,71,38,54,80390.58
95654,vu,550,6,38,21,730875.18
95655,st,557,53,43,38,959582.11
95656,am,189,47,4,42,886571.75
95657,pn,474,7,12,54,438574.22
95658,gs,659,78,20,80,65522.97
95659,do,689,13,19,80,149895.28
95660,bv,815,43,54,27,605588.61
95661,cr,630,31,7,65,782977.18
95662,pa,127,4,4,24,220382.15
95663,mh,130,60,16,68,546659.68
95664,mx,653,72,37,92,65783.71
95665,me,824,62,15,63,72842.36
95666,ad,670,92,14,29,888049.38
95667,tw,810,51,7,37,874609.1
95668,st,59,8,10,28,436571.2
95669,pg,972,45,53,18,648367.11
95670,tf,576,62,50,80,651406.12
95671,do,86,19,32,44,900369.54
95672,ml,191,11,8,42,326227.72
95673,fj,560,3,31,3,557036.67
95674,nc,738,49,55,64,924196.37
95675,ne,966,88,29,70,32911.87
95676,dj,440,16,24,23,358972.09
95677,is,992,14,51,57,437915.64
95678,tt,793,58,3,53,676546.94
95679,eh,840,12,54,21,835397.79
95680,mx,519,74,2,69,109348.23
95681,jo,202,32,48,100,373798.77
95682,ky,152,51,46,55,505161.79
95683,ke,769,62,41,13,610746.02
95684,ye,52,86,7,64,601262.02
95685,cl,266,86,53,5,224897.78
95686,gm,409,36,49,91,376505.72
95687,me,210,21,4,78,871318.99
95688,pg,294,51,30,89,830622.76
95689,wf,544,64,4,99,870525.09
95690,fr,694,71,49,64,319645.34
95691,cz,829,18,21,19,254179.14
95692,am,956,52,47,19,847529.77
95693,cx,175,70,49,5,369808.4
95694,cr,948,28,26,14,651387.73
95695,zm,555,69,27,7,64712.5
95696,gu,806,6,19,98,546294.36
95697,kz,56,9,8,23,577442.2
95698,fm,893,43,18,62,938970.11
95699,vg,23,5,30,16,692436.48
95700,pw,786,15,50,15,338724.84
95701,th,728,82,7,75,788979.88
95702,ci,964,41,47,98,81739.75
95703,do,621,63,48,18,555030.87
95704,tg,393,56,45,55,604136.03
95705,ad,237,1,35,71,421372.09
95706,io,223,83,42,20,365159.29
95707,au,954,60,12,52,905288.99
95708,sm,603,23,56,42,911688.99
95709,yt,147,7,34,48,84262.25
95710,au,276,30,47,32,768497.35
95711,im,168,72,22,31,342426.47
95712,mn,900,81,4,39,903369.55
95713,cv,222,15,21,78,186790.42
95714,va,888,78,48,2,765601.09
95715,tc,268,10,5,44,425682.81
95716,il,455,2,21,100,752249.12
95717,pw,790,73,52,28,310156.72
95718,ua,938,74,49,1,434750.64
95719,is,719,1,14,28,846683.83
95720,us,533,72,18,63,117014.1
95721,bm,402,40,50,77,1484.37
95722,an,680,31,18,75,212228.75
95723,ag,721,25,3,40,991023.63
95724,es,880,100,28,33,572375.29
95725,tm,580,45,6,66,274350.48
95726,gq,88,2,53,17,252886.72
95727,lb,528,28,55,94,784352.71
95728,mu,300,88,15,32,604041.04
95729,bj,229,11,48,75,286374.9
95730,th,856,14,51,10,788118.83
95731,pm,403,41,16,85,75990
95732,sz,954,25,51,46,244715.12
95733,mt,546,58,40,28,94530.61
95734,do,138,16,20,14,570302.04
95735,pw,366,20,36,99,370290.78
95736,ki,651,12,13,24,227794.12
95737,mv,447,83,13,79,366394.48
95738,eg,889,25,8,33,930286.49
95739,la,667,44,18,66,738838.26
95740,ba,426,35,42,32,533805.35
95741,mv,913,86,22,26,852944.02
95742,ng,607,8,26,29,994085.42
95743,sj,402,34,20,36,98413.19
95744,ke,63,90,46,7,497326.8
95745,ht,98,59,19,100,829425.39
95746,vg,256,9,44,71,802824.78
95747,km,624,70,21,24,704332.47
95748,ky,303,3,36,83,573158.26
95749,re,275,64,38,79,598149.26
95750,ga,672,46,2,12,524283.26
95751,kp,11,70,46,24,278836.5
95752,lv,583,93,53,56,295230.28
95753,fi,59,48,20,1,766963.79
95754,cf,224,51,14,95,547384.92
95755,tf,836,42,48,90,174015.25
95756,kp,580,20,46,4,715075.52
95757,pa,257,49,45,25,155746.02
95758,pm,93,73,17,92,484465.69
95759,mp,129,68,50,38,652624.19
95760,sn,746,43,45,59,428357.06
95761,ge,224,9,9,23,87226.34
95762,gq,286,14,2,24,181292.52
95763,ua,308,58,33,77,562546.92
95764,sm,365,28,6,41,161668.71
95765,ws,333,4,34,29,840710.07
95766,au,409,15,12,50,522388.81
95767,mt,758,31,8,58,824458.56
95768,ad,759,85,53,35,317432.98
95769,pn,735,21,26,22,150715.45
95770,ae,113,27,9,79,464461.42
95771,ch,21,57,45,59,630550.98
95772,tc,507,41,20,33,345427.11
95773,ky,237,51,6,79,707749.17
95774,ck,143,38,15,99,865531.51
95775,ua,4,79,39,6,773243.84
95776,do,838,49,28,51,925228.95
95777,kz,19,28,44,56,476573.29
95778,lr,925,53,5,90,880612.11
95779,ar,990,39,41,33,270827.8
95780,nr,420,73,33,29,95317.61
95781,mn,616,67,53,67,201882.24
95782,ni,740,22,44,47,989841.53
95783,sj,475,80,33,60,536199.88
95784,kg,839,54,55,49,779151.6
95785,kr,402,14,29,83,998127.61
95786,td,324,23,28,74,621615.94
95787,kz,866,46,38,87,781413.99
95788,iq,893,66,11,19,202546.5
95789,it,812,19,29,49,804048.55
95790,at,644,57,22,27,580896.75
95791,lb,983,44,38,59,186417.4
95792,st,923,39,14,52,574238.48
95793,aw,626,52,18,53,936604.12
95794,gd,72,44,8,11,951949.55
95795,sb,335,70,44,88,414059.34
95796,ge,247,82,43,1,472513.04
95797,lk,469,78,37,2,783581.42
95798,wf,584,30,47,89,516024.21
95799,lc,206,45,52,71,279972.94
95800,gp,896,2,48,98,597771.34
95801,ws,216,95,27,84,926880.66
95802,pt,218,19,35,77,14237.3
95803,pr,747,55,55,60,875912.69
95804,um,361,92,1,76,515370.62
95805,mu,924,87,1,22,576779.48
95806,mh,432,45,42,3,664760.61
95807,ph,383,97,9,77,248771.53
95808,qa,739,65,9,20,814880.92
95809,bs,313,94,56,50,582143.24
95810,cr,491,68,32,6,80435.07
95811,mt,502,44,18,68,147738.95
95812,sa,896,37,24,64,517255.15
95813,id,893,49,51,46,730489.89
95814,cx,966,8,51,39,638243.55
95815,bf,429,52,10,83,542135.09
95816,cz,753,93,52,21,136676.41
95817,eg,903,3,13,57,664048.52
95818,hn,548,64,23,91,727875.6
95819,ec,311,26,48,22,452741.51
95820,am,440,74,5,11,257007.5
95821,de,171,87,37,74,203353.9
95822,hn,96,49,26,31,970972.14
95823,sm,859,27,27,22,920923.63
95824,sh,77,86,45,3,754734.08
95825,gg,31,11,1,42,930372.99
95826,re,917,33,26,90,895047.47
95827,bn,24,53,2,23,402449.89
95828,bz,113,55,11,42,32101.81
95829,ht,71,40,29,50,430667.9
95830,bt,218,86,26,5,375331.05
95831,bj,705,87,11,3,426194.21
95832,kn,524,45,30,80,775990.7
95833,vc,629,73,54,83,88992.79
95834,mh,634,30,24,80,614521.25
95835,kg,647,37,23,22,739946.06
95836,bv,992,83,7,9,46987.35
95837,de,140,65,52,60,922451.74
95838,tf,612,65,28,45,277414.5
95839,mz,669,4,55,96,682856.77
95840,fo,328,50,23,46,653595
95841,vc,839,44,49,9,116206.39
95842,lb,721,34,52,97,354040.57
95843,cl,374,58,35,62,3741.13
95844,gp,491,82,42,31,477797.01
95845,mx,214,63,54,49,320846.42
95846,je,492,84,45,89,730117.23
95847,by,935,32,36,55,153459.69
95848,aq,26,98,33,66,92451.08
95849,as,408,68,24,18,747022.43
95850,vc,136,18,56,16,882435.24
95851,dj,229,12,34,23,467202.18
95852,aq,842,63,40,47,896448.35
95853,sv,348,76,42,67,252908.41
95854,gf,119,10,12,96,788670.08
95855,zm,303,13,27,51,166976.14
95856,eg,231,15,31,48,840384.53
95857,ai,60,64,24,31,582966.89
95858,cg,122,73,19,68,982157.7
95859,fk,199,42,22,79,915534.66
95860,bd,555,30,54,40,223152.44
95861,me,231,78,41,13,466159.1
95862,ug,188,78,23,22,958880.72
95863,je,152,78,39,33,296983.68
95864,ai,30,5,3,48,8281.96
95865,cc,828,16,55,87,52590.13
95866,lr,947,86,8,93,88769.91
95867,ch,873,93,15,17,285886.87
95868,vu,995,45,36,67,65549.18
95869,pw,363,4,14,61,351243.38
95870,sz,301,95,38,30,444387.84
95871,ph,859,21,3,51,791690.35
95872,by,20,21,30,36,780838.22
95873,sk,770,36,46,93,379036.75
95874,ci,686,46,2,98,721989.2
95875,lr,892,53,27,6,177545.61
95876,bd,736,83,6,59,467175.58
95877,tj,975,52,48,68,582152.06
95878,gn,45,58,48,70,809605.33
95879,um,835,11,16,97,332611.95
95880,gp,452,37,56,23,878214.14
95881,nr,658,5,35,64,577884.69
95882,sj,663,89,9,29,887235.06
95883,bw,503,16,6,88,820201.7
95884,tl,2,59,41,54,536054.59
95885,va,569,58,47,73,994126.35
95886,bb,891,33,49,34,502333.71
95887,mx,88,45,47,96,976891.1
95888,hm,791,84,21,46,283340.27
95889,mu,737,49,1,93,476565.31
95890,bs,160,76,19,71,509173.36
95891,lc,318,59,6,67,243526.7
95892,af,195,55,20,79,348742.86
95893,ch,658,80,29,81,442546.97
95894,ni,56,48,34,20,510932.11
95895,ai,747,23,40,62,642983.78
95896,am,506,43,20,69,36946.31
95897,co,619,30,1,81,898436.33
95898,nr,198,51,23,33,337958.02
95899,bb,931,9,49,24,204947.78
95900,tz,936,7,54,20,829329.01
95901,nc,71,69,30,75,102637.35
95902,as,793,49,24,57,395473.12
95903,lu,844,34,35,81,917299.18
95904,sn,253,45,30,80,58287.04
95905,pg,43,80,28,37,77762.28
95906,th,66,55,21,29,745764.87
95907,mz,857,46,24,98,721512.25
95908,do,584,94,10,77,680595.11
95909,nr,879,54,14,68,617166.69
95910,kn,551,12,42,81,914979.79
95911,kp,412,85,55,76,542654.52
95912,ba,793,78,12,30,782300.69
95913,ye,248,61,3,56,79676.64
95914,lu,254,5,11,52,632625.14
95915,bf,650,41,2,83,463247.47
95916,al,802,47,23,89,946709.22
95917,vu,668,79,3,100,78115.56
95918,kp,420,21,3,19,806336.33
95919,ad,105,85,45,23,328383.25
95920,kz,483,97,56,87,53064.87
95921,is,181,37,49,44,784334.31
95922,an,799,66,2,11,412870.26
95923,mz,4,68,5,95,313581.98
95924,tm,75,90,8,47,922180.66
95925,aq,8,34,35,51,18014.55
95926,ge,967,63,38,78,867212.07
95927,sc,242,31,3,78,51229.07
95928,sc,848,92,31,64,662501.39
95929,td,82,28,3,8,985846.45
95930,re,263,46,40,25,950996.55
95931,ug,118,87,23,49,910672.37
95932,va,713,83,31,61,441675.05
95933,co,145,78,13,79,172429.37
95934,eh,445,61,56,18,695054.32
95935,bv,188,58,27,58,948346
95936,au,677,32,14,83,944882.65
95937,ps,949,87,54,35,808988.15
95938,cd,548,90,38,18,539783.2
95939,cv,348,63,34,12,609153.88
95940,no,19,77,20,31,70620.82
95941,tw,230,11,17,28,620587.08
95942,jp,749,54,53,95,544682.85
95943,re,641,66,7,23,725811.07
95944,nl,410,57,55,96,451876.73
95945,gd,956,44,24,29,382699.96
95946,gd,409,59,8,65,851629.01
95947,rs,524,29,13,66,935066.72
95948,pr,526,90,39,12,238614.17
95949,sv,818,99,45,74,654796.78
95950,mc,946,59,4,90,442378.52
95951,sb,536,41,2,95,501133.42
95952,ml,427,6,34,28,472665.34
95953,jm,79,30,7,59,207082.16
95954,nu,263,9,40,99,276096.91
95955,py,277,90,17,69,149013.49
95956,ee,286,26,38,19,999238.99
95957,gg,70,27,5,44,291913.97
95958,gr,826,6,13,23,444832.2
95959,mn,29,63,25,34,486736.63
95960,gg,771,39,1,78,47265.6
95961,gh,534,99,3,1,500037.64
95962,ci,90,49,37,41,266921.83
95963,sr,81,77,15,48,904731.56
95964,pf,314,48,40,92,832204.49
95965,dk,786,5,26,42,265492.02
95966,gr,757,57,46,23,743435.34
95967,bj,337,41,44,54,214002.04
95968,hu,680,70,26,42,968798.2
95969,ug,692,41,27,68,193194.88
95970,lc,273,5,40,60,381825.59
95971,bb,343,92,31,70,36941.23
95972,tn,83,17,16,99,366793.74
95973,mw,550,89,48,5,892335.23
95974,gm,169,30,49,7,312833.07
95975,fi,554,11,49,17,748229.6
95976,im,103,91,8,90,815558.32
95977,et,748,65,54,30,359505.42
95978,sv,120,61,52,92,792659.34
95979,ua,54,11,38,76,803490.65
95980,sm,983,74,8,45,999671.43
95981,tc,983,69,11,53,655651.81
95982,sr,68,42,35,95,576217.24
95983,nc,561,2,5,27,949092.38
95984,pr,77,97,43,63,634537.33
95985,pr,82,31,11,10,619915.56
95986,be,468,88,4,29,653117.29
95987,ke,810,91,29,66,829781.22
95988,no,716,59,22,86,652410.24
95989,mt,430,41,14,54,775018.63
95990,pw,459,66,38,97,363892.23
95991,ps,982,96,45,32,530559.38
95992,mc,675,11,29,1,474048.07
95993,ad,771,4,21,76,579864.2
95994,mt,469,14,26,9,767020.18
95995,sl,826,95,4,49,454697.42
95996,bh,203,32,21,6,355819.31
95997,sg,306,96,56,27,932215.4
95998,sz,306,66,38,86,213384.32
95999,de,829,24,39,42,711205.58
96000,ch,806,21,30,83,24062.31
96001,rs,263,22,14,6,651922.55
96002,bh,947,82,28,49,824902.67
96003,ec,438,55,14,99,297281.55
96004,tc,582,32,22,80,888145.88
96005,gu,629,65,9,50,730276.9
96006,im,640,91,50,7,789769.02
96007,pt,708,78,16,60,245215.42
96008,td,110,52,29,28,288729.23
96009,ne,354,13,56,3,177176.71
96010,pa,21,98,41,60,917820.21
96011,ve,516,82,17,83,76098.55
96012,bf,866,18,25,70,983056.42
96013,ve,658,66,45,62,318778.56
96014,ke,110,81,25,82,486391.41
96015,gq,382,53,27,36,55201.56
96016,gy,263,90,8,6,441716.93
96017,bz,676,35,54,39,393958.53
96018,dk,879,3,21,9,673705.71
96019,om,693,23,7,19,776995.69
96020,nu,863,80,44,56,772807.67
96021,br,997,14,21,45,113621.15
96022,pe,144,75,44,84,148750.48
96023,zm,476,88,14,90,936292.27
96024,dm,33,90,11,14,681025.23
96025,pw,843,82,2,11,138250.15
96026,cr,800,83,19,79,511383.17
96027,ki,810,68,1,61,594911.64
96028,et,808,33,32,81,538703.42
96029,wf,729,21,31,35,784684.45
96030,dz,699,51,28,42,989548.34
96031,tr,737,59,9,93,856215.32
96032,eg,313,84,19,98,805967.17
96033,la,706,18,43,36,702703.86
96034,am,563,86,43,73,461006.89
96035,ie,646,98,13,88,951557.92
96036,aq,878,79,19,83,736142.09
96037,de,285,75,43,19,440483.08
96038,dz,123,37,26,17,230215.38
96039,fj,731,62,12,36,127855.64
96040,bo,913,81,52,36,969715.67
96041,is,739,47,38,23,882020.96
96042,nu,365,13,38,59,925649.82
96043,lk,712,94,29,47,239322.61
96044,mn,306,53,30,65,597468.32
96045,cv,300,34,19,93,300973.21
96046,ie,480,27,28,92,556969.26
96047,bi,499,40,40,13,205918.05
96048,dz,647,40,38,19,374132.94
96049,md,6,85,14,45,960582.77
96050,gd,38,23,22,100,952408.93
96051,ca,15,40,1,25,964235.91
96052,sh,409,52,3,59,64058.02
96053,mc,9,4,25,53,810573.3
96054,lk,340,72,24,62,717243.32
96055,tk,10,49,11,84,599946.05
96056,ai,934,65,48,93,500952.6
96057,cl,798,89,53,82,151720.44
96058,tg,257,17,30,37,763874.77
96059,nu,954,91,33,83,183656.46
96060,br,867,100,12,9,231239.45
96061,ml,873,8,4,15,419701.74
96062,fk,632,22,7,8,697452.07
96063,rw,998,12,35,63,353707
96064,gl,616,5,6,22,924443.27
96065,nf,376,52,56,26,433237.73
96066,al,625,60,4,83,945735.85
96067,cn,366,36,45,56,202290.48
96068,no,388,36,19,34,991629.52
96069,tc,379,65,51,56,795032.09
96070,la,855,55,46,79,189866.28
96071,lr,190,16,46,26,994437.4
96072,iq,541,17,3,3,972367.29
96073,af,285,56,11,46,126582.62
96074,mt,246,87,12,47,578386.94
96075,ug,873,22,11,80,422105.08
96076,gn,141,23,9,72,948285.54
96077,kp,974,19,15,66,475922.81
96078,mx,926,79,19,34,927267.21
96079,ai,109,60,50,89,284571.01
96080,so,68,47,42,8,975573.6
96081,ph,620,27,43,84,393895.99
96082,so,447,100,39,77,181510.2
96083,am,368,79,27,96,337249.7
96084,bw,195,34,26,96,365429.74
96085,md,501,95,22,75,475637.75
96086,gh,558,42,22,40,902733.99
96087,no,894,38,31,90,929105.4
96088,sa,17,96,13,50,882253.74
96089,kp,363,7,28,22,508153.04
96090,ec,394,72,16,11,191218.79
96091,ag,12,36,25,97,651168.51
96092,aq,109,34,19,30,695490.19
96093,er,179,83,24,67,151800.08
96094,cl,206,33,28,42,801419.64
96095,ae,43,57,45,29,482843.81
96096,gu,748,45,53,60,310327.07
96097,bt,146,55,5,9,332378.74
96098,ph,620,14,55,63,29089.56
96099,pt,466,83,35,36,307088.84
96100,gp,920,99,18,43,799351
96101,cr,335,92,54,68,120508.83
96102,sv,746,60,7,13,916120.28
96103,mw,343,79,1,35,295643.72
96104,ws,326,71,29,55,139673.12
96105,la,6,75,30,90,469242.3
96106,tv,892,29,54,5,405632.24
96107,tn,374,44,25,35,457721.2
96108,om,555,79,7,35,985231.74
96109,zw,765,55,18,67,820516.92
96110,cz,681,93,1,66,421434.64
96111,lu,961,22,40,69,104284.32
96112,mh,959,53,4,83,326558.75
96113,in,261,91,6,99,35354.07
96114,nu,552,98,14,50,714781.9
96115,tj,416,76,19,60,555478.91
96116,de,121,19,1,38,558864.12
96117,ly,2,54,31,5,417670.4
96118,an,187,39,49,40,275791.43
96119,au,426,94,35,42,194893.83
96120,am,753,74,37,87,571740.21
96121,tv,659,36,20,24,97722.45
96122,dz,696,5,7,15,460666.4
96123,je,148,2,20,50,537774.38
96124,tm,300,5,14,90,285157.97
96125,ke,631,50,28,60,695595.48
96126,it,413,50,11,94,581978.2
96127,tf,157,57,11,38,973489.59
96128,pm,440,79,30,32,465636.73
96129,pm,344,46,54,2,901801.64
96130,ad,817,73,41,1,54913.93
96131,tj,84,5,34,58,578177.63
96132,pk,396,76,42,28,802360.12
96133,eh,733,47,28,43,221416.71
96134,tv,634,86,27,84,374678.68
96135,lc,506,97,36,57,411269.21
96136,tg,580,57,4,28,964609.87
96137,no,581,98,24,69,767935.75
96138,eg,59,27,41,78,650402.58
96139,np,420,94,24,1,800505.62
96140,mz,539,69,25,92,23954.64
96141,gu,652,86,40,43,483542.54
96142,my,947,85,13,36,797168.41
96143,gu,352,9,38,15,162224.8
96144,rs,436,79,4,36,339817.55
96145,gu,297,94,40,86,667469.32
96146,gl,45,76,19,94,949.14
96147,ky,231,82,39,57,45821.36
96148,kr,413,74,27,6,947459.35
96149,va,870,28,5,43,115281.78
96150,mw,426,51,37,69,19641.75
96151,bw,15,14,14,70,57973.77
96152,bh,163,32,45,13,128610.13
96153,so,492,53,31,51,421137.94
96154,cu,77,28,29,28,911947.85
96155,cv,334,34,21,27,722375.25
96156,vc,785,5,12,7,595160.58
96157,nu,385,10,56,80,92995.47
96158,nr,910,93,43,76,397445.91
96159,mh,279,86,6,2,109746.95
96160,dk,425,63,35,53,608283.44
96161,er,476,1,21,12,5988.86
96162,mm,162,70,19,44,975918.97
96163,so,190,57,53,75,616381.04
96164,gu,960,15,5,19,830903.5
96165,hk,618,79,55,48,678860.85
96166,gf,397,39,21,65,230948.79
96167,it,298,53,50,21,120889.13
96168,ph,783,7,8,61,923683.42
96169,bh,945,58,45,88,252268.68
96170,tv,420,68,21,9,451316.11
96171,pt,406,61,9,78,493844.4
96172,sm,833,30,42,29,184830.22
96173,gu,498,38,51,71,890063.65
96174,is,556,16,52,44,385886.52
96175,zm,619,1,8,94,103515.94
96176,sa,917,87,5,69,345655.94
96177,et,983,80,7,58,575267.19
96178,ie,757,52,23,22,877375.02
96179,bm,198,69,43,100,335816.07
96180,be,877,12,19,46,858621.22
96181,ph,39,7,5,43,467405.28
96182,bs,820,43,34,99,821363.5
96183,ky,222,94,52,27,442741.8
96184,gg,555,53,18,5,93701.57
96185,vg,774,97,45,28,278303.46
96186,mt,761,34,15,37,615451.14
96187,cx,442,33,37,75,101809.12
96188,ug,325,22,53,94,39048.99
96189,ht,777,26,46,79,644504.48
96190,sk,122,16,23,66,988996.31
96191,sa,210,60,41,79,626351.31
96192,cf,197,6,25,49,154210.46
96193,kn,401,50,3,51,669850.56
96194,ae,761,78,41,41,264694.59
96195,nu,938,19,46,100,458842.5
96196,bd,369,68,36,16,230040.51
96197,mz,877,26,53,31,559830.26
96198,mu,838,93,56,60,303223.43
96199,gu,710,52,55,42,318959.63
96200,fm,143,70,43,94,570261.01
96201,bz,958,99,4,40,673263.53
96202,ag,771,21,33,39,133476.96
96203,cu,177,3,5,2,359173.18
96204,mz,986,57,21,83,216123.96
96205,np,252,25,30,25,530249.89
96206,ge,831,75,22,51,471548.6
96207,pt,167,2,26,46,980204.39
96208,sn,445,11,47,49,123839.92
96209,vi,134,34,23,85,948211.74
96210,cx,892,39,24,6,49638.22
96211,eg,302,30,8,32,857060.6
96212,dk,368,48,42,67,575846.91
96213,ke,124,6,44,92,694874.66
96214,bm,886,100,6,43,392882.37
96215,um,488,47,2,78,164518.7
96216,kw,367,37,3,20,874989.25
96217,iq,778,14,26,83,237556.94
