ItemID,UserID,Qty,CreatedAt,UpdatedAt
35337,1605,5,6/26/2013,5/24/2013
35338,5672,36,3/2/2014,2/8/2014
35339,1121,32,12/18/2013,8/23/2013
35340,767,35,2/12/2014,4/17/2013
35341,6248,4,4/19/2013,5/29/2013
35342,524,32,3/22/2013,6/23/2013
35343,8761,48,6/16/2013,4/2/2013
35344,7850,27,4/14/2013,9/7/2013
35345,7707,38,1/6/2014,10/11/2013
35346,3863,1,7/4/2013,8/27/2013
35347,1925,6,1/31/2014,12/10/2013
35348,8249,2,4/2/2013,5/5/2013
35349,3738,28,4/8/2013,7/11/2013
35350,6470,31,8/8/2013,7/24/2013
35351,866,8,1/26/2014,2/16/2014
35352,819,4,2/23/2014,3/31/2013
35353,5670,33,4/12/2013,6/14/2013
35354,8481,29,5/7/2013,10/21/2013
35355,1777,30,11/21/2013,6/19/2013
35356,1022,49,12/3/2013,8/16/2013
35357,8078,24,3/17/2014,1/31/2014
35358,4951,14,4/17/2013,1/27/2014
35359,2905,39,11/25/2013,7/21/2013
35360,2166,10,9/7/2013,10/26/2013
35361,4,49,10/29/2013,9/1/2013
35362,6878,21,9/14/2013,6/5/2013
35363,4234,5,10/8/2013,2/2/2014
35364,1586,3,5/19/2013,9/30/2013
35365,5177,16,8/11/2013,4/6/2013
35366,1085,35,8/1/2013,8/23/2013
35367,4960,18,9/22/2013,2/27/2014
35368,7798,43,4/3/2013,8/5/2013
35369,4864,43,4/4/2013,7/24/2013
35370,5319,16,11/4/2013,8/13/2013
35371,477,41,5/28/2013,2/17/2014
35372,7225,50,1/6/2014,11/27/2013
35373,5906,37,8/10/2013,9/1/2013
35374,9346,35,11/5/2013,3/4/2014
35375,9834,14,6/10/2013,8/4/2013
35376,7325,46,5/27/2013,12/14/2013
35377,3799,31,8/29/2013,3/28/2013
35378,7395,14,5/14/2013,6/21/2013
35379,9782,38,12/14/2013,12/18/2013
35380,7501,49,1/28/2014,2/19/2014
35381,7643,2,8/14/2013,4/29/2013
35382,1272,7,9/28/2013,1/10/2014
35383,9958,5,1/21/2014,9/20/2013
35384,3172,36,8/11/2013,11/17/2013
35385,2194,39,9/10/2013,3/15/2014
35386,2087,10,12/12/2013,6/22/2013
35387,4393,14,11/30/2013,3/10/2014
35388,847,44,9/29/2013,5/22/2013
35389,81,42,4/4/2013,6/13/2013
35390,6813,19,8/18/2013,2/24/2014
35391,4256,50,1/6/2014,5/4/2013
35392,55,50,5/2/2013,1/6/2014
35393,7908,42,8/6/2013,12/25/2013
35394,5679,1,11/4/2013,9/26/2013
35395,5189,34,2/3/2014,8/3/2013
35396,6997,49,7/22/2013,2/19/2014
35397,8488,41,1/6/2014,6/12/2013
35398,5019,1,2/24/2014,3/27/2013
35399,7226,33,9/27/2013,7/16/2013
35400,6802,35,8/14/2013,2/19/2014
35401,7298,41,12/1/2013,3/6/2014
35402,948,29,11/29/2013,8/23/2013
35403,9956,22,7/25/2013,7/24/2013
35404,2656,23,2/19/2014,2/27/2014
35405,6815,15,1/15/2014,3/22/2013
35406,4155,10,12/18/2013,8/10/2013
35407,6231,36,9/8/2013,5/21/2013
35408,3871,15,9/18/2013,10/17/2013
35409,2648,8,6/5/2013,4/20/2013
35410,346,7,7/4/2013,1/30/2014
35411,1506,30,11/1/2013,11/9/2013
35412,2660,14,12/2/2013,8/28/2013
35413,5358,3,9/4/2013,10/26/2013
35414,6434,34,11/6/2013,8/26/2013
35415,8840,16,9/26/2013,10/14/2013
35416,763,28,1/22/2014,11/7/2013
35417,8054,24,2/2/2014,6/10/2013
35418,5931,4,11/24/2013,2/7/2014
35419,1372,27,7/12/2013,12/9/2013
35420,3583,31,12/10/2013,6/7/2013
35421,8241,21,8/28/2013,3/2/2014
35422,6141,47,7/28/2013,4/6/2013
35423,1554,22,2/14/2014,4/12/2013
35424,2979,48,6/28/2013,10/17/2013
35425,1632,37,4/4/2013,8/15/2013
35426,2295,36,1/17/2014,8/21/2013
35427,6160,49,7/13/2013,10/23/2013
35428,1341,33,5/25/2013,11/8/2013
35429,8388,23,7/10/2013,2/27/2014
35430,5135,34,6/13/2013,4/22/2013
35431,3195,43,11/14/2013,3/3/2014
35432,5780,39,6/1/2013,10/14/2013
35433,2565,31,7/14/2013,9/25/2013
35434,1812,44,5/29/2013,2/21/2014
35435,8483,8,7/6/2013,7/13/2013
35436,4722,33,6/28/2013,5/9/2013
35437,1312,33,10/3/2013,6/9/2013
35438,368,22,8/19/2013,5/8/2013
35439,5125,49,2/1/2014,4/12/2013
35440,3677,38,1/8/2014,1/3/2014
35441,4917,17,1/11/2014,7/27/2013
35442,2426,50,10/15/2013,5/3/2013
35443,9219,23,5/18/2013,1/28/2014
35444,7223,14,11/2/2013,6/16/2013
35445,6199,50,1/9/2014,6/3/2013
35446,6645,23,10/5/2013,10/16/2013
35447,6919,14,9/21/2013,11/10/2013
35448,9969,44,9/23/2013,9/3/2013
35449,655,1,3/18/2014,6/15/2013
35450,2714,45,3/23/2013,4/17/2013
35451,5129,29,3/6/2014,1/5/2014
35452,4219,34,9/9/2013,8/17/2013
35453,2050,35,11/12/2013,2/2/2014
35454,4831,50,12/14/2013,7/12/2013
35455,2463,20,1/22/2014,5/19/2013
35456,5664,42,12/17/2013,12/28/2013
35457,9136,37,5/20/2013,6/19/2013
35458,2852,46,7/8/2013,3/27/2013
35459,8306,48,8/24/2013,9/25/2013
35460,9644,40,3/11/2014,5/15/2013
35461,3439,2,4/19/2013,2/10/2014
35462,734,28,11/1/2013,8/3/2013
35463,306,24,7/5/2013,10/21/2013
35464,7763,39,8/31/2013,3/31/2013
35465,144,42,3/16/2014,7/2/2013
35466,2786,13,8/24/2013,4/20/2013
35467,7593,14,9/6/2013,7/14/2013
35468,3809,28,2/11/2014,10/28/2013
35469,1337,15,10/11/2013,9/15/2013
35470,9033,20,4/3/2013,6/6/2013
35471,435,7,2/4/2014,11/13/2013
35472,2209,30,3/11/2014,9/21/2013
35473,9776,36,8/23/2013,4/3/2013
35474,2874,14,3/24/2013,10/6/2013
35475,2040,37,12/20/2013,7/24/2013
35476,29,40,4/24/2013,2/15/2014
35477,3703,39,8/31/2013,12/25/2013
35478,5734,16,3/27/2013,7/2/2013
35479,5859,16,9/2/2013,12/5/2013
35480,2677,6,4/27/2013,5/26/2013
35481,2172,5,8/24/2013,4/16/2013
35482,4366,26,1/25/2014,4/2/2013
35483,9010,26,6/28/2013,11/21/2013
35484,6442,48,9/24/2013,7/31/2013
35485,1505,35,1/22/2014,6/9/2013
35486,8608,2,6/5/2013,3/17/2014
35487,3828,7,3/25/2013,2/1/2014
35488,5443,11,2/26/2014,5/9/2013
35489,4458,31,2/25/2014,11/16/2013
35490,8415,11,8/3/2013,9/25/2013
35491,1553,11,1/21/2014,12/22/2013
35492,8511,30,9/10/2013,3/31/2013
35493,9607,27,8/8/2013,5/24/2013
35494,4173,34,8/27/2013,6/2/2013
35495,1770,8,9/7/2013,5/29/2013
35496,9541,19,9/18/2013,10/1/2013
35497,293,26,11/19/2013,11/11/2013
35498,3755,49,5/2/2013,2/1/2014
35499,8017,21,11/22/2013,12/15/2013
35500,4857,14,9/28/2013,9/26/2013
35501,1936,50,10/14/2013,12/10/2013
35502,5453,4,7/20/2013,5/18/2013
35503,5428,26,3/2/2014,10/13/2013
35504,9925,35,7/17/2013,5/4/2013
35505,6822,1,8/31/2013,6/18/2013
35506,3197,15,1/11/2014,9/16/2013
35507,2493,41,3/20/2014,3/1/2014
35508,3300,23,10/15/2013,1/26/2014
35509,6109,33,11/15/2013,6/22/2013
35510,1860,11,12/5/2013,8/26/2013
35511,2883,45,6/6/2013,7/12/2013
35512,8078,38,12/31/2013,11/5/2013
35513,1146,42,3/27/2013,2/5/2014
35514,2862,33,7/6/2013,6/25/2013
35515,3984,14,9/13/2013,12/7/2013
35516,5352,30,8/17/2013,12/23/2013
35517,4600,45,9/29/2013,5/12/2013
35518,3316,3,3/1/2014,11/28/2013
35519,4665,2,8/28/2013,3/14/2014
35520,6048,25,11/25/2013,2/18/2014
35521,524,21,8/20/2013,8/12/2013
35522,905,40,9/4/2013,7/21/2013
35523,6973,37,9/21/2013,9/9/2013
35524,1246,22,6/4/2013,4/15/2013
35525,9423,1,6/7/2013,5/5/2013
35526,7056,26,5/8/2013,4/26/2013
35527,1527,40,7/11/2013,11/15/2013
35528,3987,33,5/4/2013,6/9/2013
35529,1880,22,5/19/2013,7/6/2013
35530,9140,49,12/30/2013,9/1/2013
35531,6182,38,7/9/2013,7/8/2013
35532,9811,40,10/14/2013,8/5/2013
35533,6705,48,9/21/2013,4/27/2013
35534,1063,14,6/29/2013,3/16/2014
35535,3975,28,5/6/2013,12/26/2013
35536,1149,14,6/15/2013,4/21/2013
35537,8324,34,12/21/2013,11/28/2013
35538,6856,34,7/25/2013,11/16/2013
35539,8067,21,1/22/2014,1/10/2014
35540,5635,2,1/5/2014,10/14/2013
35541,7748,17,11/19/2013,9/23/2013
35542,6927,26,3/1/2014,10/5/2013
35543,8214,47,1/9/2014,11/12/2013
35544,7705,35,7/7/2013,3/2/2014
35545,8839,15,12/22/2013,9/14/2013
35546,8565,33,7/23/2013,10/23/2013
35547,5759,43,8/17/2013,9/26/2013
35548,8606,29,5/25/2013,10/1/2013
35549,8197,26,5/26/2013,7/28/2013
35550,4641,45,7/27/2013,5/9/2013
35551,4946,14,7/19/2013,2/15/2014
35552,3935,23,7/7/2013,2/12/2014
35553,5196,20,10/26/2013,8/29/2013
35554,1460,44,5/30/2013,2/25/2014
35555,4646,15,5/1/2013,3/11/2014
35556,2981,26,12/22/2013,2/22/2014
35557,806,25,12/27/2013,8/15/2013
35558,3291,3,11/21/2013,3/19/2014
35559,1539,15,7/18/2013,9/6/2013
35560,500,7,6/27/2013,5/27/2013
35561,4503,26,10/31/2013,12/22/2013
35562,85,2,10/17/2013,5/16/2013
35563,3365,42,8/14/2013,5/8/2013
35564,7581,41,5/23/2013,12/2/2013
35565,9471,33,2/10/2014,11/3/2013
35566,9331,28,9/8/2013,3/4/2014
35567,1717,44,12/18/2013,4/5/2013
35568,2909,29,1/31/2014,6/9/2013
35569,6223,35,3/10/2014,11/12/2013
35570,8635,27,8/19/2013,12/1/2013
35571,8979,41,9/26/2013,5/4/2013
35572,3615,23,2/13/2014,9/29/2013
35573,3758,34,6/20/2013,2/28/2014
35574,8299,9,6/14/2013,12/11/2013
35575,5597,10,9/27/2013,3/6/2014
35576,9535,19,1/4/2014,10/29/2013
35577,2408,2,5/5/2013,3/21/2014
35578,349,50,10/26/2013,8/12/2013
35579,8175,7,3/22/2013,5/3/2013
35580,7951,9,5/7/2013,10/30/2013
35581,5237,34,10/6/2013,4/9/2013
35582,6446,11,7/11/2013,1/8/2014
35583,1798,28,8/18/2013,5/11/2013
35584,1437,5,12/3/2013,5/26/2013
35585,3416,18,9/27/2013,12/19/2013
35586,3123,38,3/26/2013,6/20/2013
35587,3463,10,3/13/2014,9/7/2013
35588,3952,35,9/8/2013,4/2/2013
35589,3216,50,8/19/2013,3/25/2013
35590,7568,40,10/2/2013,11/28/2013
35591,221,42,9/20/2013,11/14/2013
35592,2643,8,7/27/2013,5/31/2013
35593,203,2,7/3/2013,6/26/2013
35594,5642,44,5/2/2013,9/6/2013
35595,9954,42,11/17/2013,4/5/2013
35596,5579,3,8/7/2013,1/23/2014
35597,3639,25,8/2/2013,3/6/2014
35598,9870,8,4/21/2013,3/15/2014
35599,7838,8,12/28/2013,8/28/2013
35600,8204,41,5/24/2013,1/10/2014
35601,8474,41,4/23/2013,5/23/2013
35602,9576,6,1/13/2014,7/11/2013
35603,3768,2,7/21/2013,11/13/2013
35604,5099,26,7/7/2013,4/17/2013
35605,6498,22,10/31/2013,2/24/2014
35606,7576,5,12/15/2013,10/28/2013
35607,8139,46,3/1/2014,7/21/2013
35608,8742,40,3/6/2014,3/21/2014
35609,1049,35,9/1/2013,3/31/2013
35610,3906,43,3/6/2014,3/11/2014
35611,2986,34,11/23/2013,4/16/2013
35612,6761,49,7/25/2013,3/13/2014
35613,4426,17,3/5/2014,9/16/2013
35614,6506,36,1/24/2014,10/4/2013
35615,8796,4,7/18/2013,7/4/2013
35616,6668,16,4/6/2013,4/3/2013
35617,9000,42,2/19/2014,12/23/2013
35618,2615,36,2/10/2014,3/3/2014
35619,800,23,6/15/2013,9/5/2013
35620,2681,23,4/17/2013,4/5/2013
35621,1422,42,1/16/2014,10/10/2013
35622,5651,13,2/2/2014,3/13/2014
35623,5384,4,3/16/2014,3/12/2014
35624,8783,9,4/10/2013,7/9/2013
35625,3767,9,12/15/2013,11/28/2013
35626,9137,16,1/16/2014,4/2/2013
35627,6363,11,5/29/2013,10/28/2013
35628,6085,37,2/28/2014,5/11/2013
35629,7058,14,2/16/2014,11/27/2013
35630,2067,46,5/16/2013,2/6/2014
35631,3000,5,9/10/2013,10/2/2013
35632,3947,21,8/31/2013,11/20/2013
35633,7959,29,10/31/2013,9/17/2013
35634,7718,43,1/13/2014,1/28/2014
35635,1177,4,7/8/2013,12/13/2013
35636,8977,50,1/4/2014,11/17/2013
35637,1253,50,7/17/2013,12/11/2013
35638,2455,17,2/10/2014,12/27/2013
35639,3365,16,6/23/2013,5/30/2013
35640,6962,28,11/13/2013,8/4/2013
35641,7217,49,3/22/2013,4/4/2013
35642,2046,33,2/14/2014,9/23/2013
35643,9904,49,12/29/2013,11/5/2013
35644,5571,43,3/15/2014,3/4/2014
35645,9230,21,4/6/2013,12/21/2013
35646,9355,24,6/2/2013,10/10/2013
35647,5537,15,12/31/2013,7/9/2013
35648,7811,10,9/18/2013,6/6/2013
35649,498,15,4/12/2013,7/4/2013
35650,2150,30,1/15/2014,7/30/2013
35651,1470,14,8/20/2013,4/17/2013
35652,2116,12,7/7/2013,9/29/2013
35653,5649,14,8/13/2013,10/27/2013
35654,2361,4,6/2/2013,12/5/2013
35655,7233,28,11/9/2013,11/20/2013
35656,9446,48,7/2/2013,11/26/2013
35657,5160,38,3/24/2013,4/9/2013
35658,3619,8,4/23/2013,8/14/2013
35659,962,50,7/19/2013,6/25/2013
35660,7385,22,12/5/2013,12/29/2013
35661,7377,30,11/18/2013,8/6/2013
35662,7345,27,11/17/2013,3/10/2014
35663,5044,29,12/22/2013,5/13/2013
35664,300,40,2/27/2014,9/5/2013
35665,1417,1,3/28/2013,6/23/2013
35666,8068,3,11/3/2013,1/24/2014
35667,883,32,4/11/2013,9/25/2013
35668,8681,12,7/12/2013,9/24/2013
35669,4982,1,6/26/2013,12/10/2013
35670,3656,42,9/3/2013,3/16/2014
35671,7101,29,10/4/2013,5/6/2013
35672,1699,21,7/15/2013,12/14/2013
35673,3373,46,2/9/2014,12/12/2013
35674,7873,14,11/22/2013,2/16/2014
35675,4898,33,6/18/2013,6/24/2013
35676,7781,5,3/26/2013,11/4/2013
35677,5569,49,6/9/2013,4/2/2013
35678,7425,24,4/29/2013,9/26/2013
35679,1288,20,11/23/2013,1/11/2014
35680,90,36,4/5/2013,12/7/2013
35681,8474,4,3/12/2014,3/25/2013
35682,7113,47,4/13/2013,9/4/2013
35683,1882,18,5/1/2013,10/4/2013
35684,7346,14,6/29/2013,1/5/2014
35685,3022,31,7/15/2013,11/26/2013
35686,3611,24,3/1/2014,2/11/2014
35687,2171,32,4/2/2013,10/16/2013
35688,8054,48,6/6/2013,5/8/2013
35689,6820,32,4/6/2013,3/17/2014
35690,9814,18,9/4/2013,11/18/2013
35691,4901,32,11/17/2013,9/2/2013
35692,712,21,11/18/2013,8/29/2013
35693,6684,8,5/3/2013,4/30/2013
35694,5460,49,8/26/2013,8/16/2013
35695,2518,32,4/17/2013,8/9/2013
35696,8784,11,12/1/2013,12/24/2013
35697,6343,31,1/21/2014,11/26/2013
35698,8477,8,2/4/2014,12/1/2013
35699,5469,36,12/1/2013,7/31/2013
35700,3142,35,10/30/2013,11/8/2013
35701,7345,27,11/19/2013,1/22/2014
35702,1186,23,6/23/2013,11/25/2013
35703,9173,33,2/9/2014,2/8/2014
35704,1150,20,4/14/2013,3/20/2014
35705,339,12,6/11/2013,4/20/2013
35706,3115,34,4/12/2013,12/2/2013
35707,3759,27,12/9/2013,12/4/2013
35708,2635,15,1/1/2014,2/20/2014
35709,7030,24,3/5/2014,6/25/2013
35710,1607,29,2/7/2014,4/30/2013
35711,4665,24,6/30/2013,11/12/2013
35712,2394,19,1/1/2014,5/21/2013
35713,5244,25,5/19/2013,2/21/2014
35714,5281,4,10/13/2013,8/16/2013
35715,9149,20,2/27/2014,7/7/2013
35716,1976,27,5/11/2013,9/28/2013
35717,9148,34,10/30/2013,1/3/2014
35718,8085,27,1/8/2014,11/10/2013
35719,3154,21,7/13/2013,9/20/2013
35720,6746,6,1/29/2014,10/3/2013
35721,3653,25,8/5/2013,10/28/2013
35722,3923,14,2/22/2014,11/19/2013
35723,4205,30,4/1/2013,10/7/2013
35724,6917,18,6/18/2013,6/23/2013
35725,3144,50,12/15/2013,10/30/2013
35726,8751,23,1/17/2014,8/24/2013
35727,542,25,4/13/2013,4/30/2013
35728,2693,15,7/31/2013,11/30/2013
35729,8650,10,7/6/2013,12/24/2013
35730,2045,39,6/12/2013,9/10/2013
35731,6298,30,6/8/2013,1/23/2014
35732,4347,24,9/8/2013,4/24/2013
35733,7965,19,6/9/2013,6/16/2013
35734,9696,48,1/15/2014,8/11/2013
35735,9276,19,4/28/2013,8/21/2013
35736,8762,1,4/13/2013,9/8/2013
35737,6432,46,4/5/2013,4/19/2013
35738,1175,38,3/25/2013,1/6/2014
35739,3684,16,12/28/2013,6/22/2013
35740,8405,4,8/11/2013,12/23/2013
35741,2174,44,12/26/2013,11/10/2013
35742,2754,22,2/21/2014,8/15/2013
35743,4912,25,4/9/2013,8/16/2013
35744,4010,29,8/27/2013,10/31/2013
35745,659,14,11/11/2013,3/24/2013
35746,7797,10,10/24/2013,11/29/2013
35747,2551,43,2/16/2014,1/20/2014
35748,4532,2,11/17/2013,10/16/2013
35749,6133,37,6/10/2013,1/15/2014
35750,5256,45,11/1/2013,5/31/2013
35751,9657,47,3/9/2014,7/10/2013
35752,6598,46,9/17/2013,7/15/2013
35753,7311,8,11/28/2013,2/11/2014
35754,1802,6,10/27/2013,9/12/2013
35755,2878,13,8/3/2013,7/16/2013
35756,6278,36,10/26/2013,6/24/2013
35757,8249,43,1/6/2014,11/9/2013
35758,3219,33,4/3/2013,12/1/2013
35759,1606,34,10/13/2013,4/10/2013
35760,4035,14,1/23/2014,12/15/2013
35761,4377,1,1/22/2014,5/29/2013
35762,8466,6,11/9/2013,12/1/2013
35763,9049,16,11/4/2013,10/25/2013
35764,1178,39,2/9/2014,8/13/2013
35765,8386,38,3/11/2014,9/2/2013
35766,4602,23,7/28/2013,8/7/2013
35767,4710,31,12/18/2013,3/6/2014
35768,9392,13,3/8/2014,4/10/2013
35769,9233,1,7/27/2013,2/28/2014
35770,4362,17,10/26/2013,1/18/2014
35771,2729,39,12/4/2013,12/31/2013
35772,4355,1,2/6/2014,8/29/2013
35773,5723,32,11/18/2013,5/8/2013
35774,5166,50,3/25/2013,5/29/2013
35775,1309,21,12/8/2013,9/10/2013
35776,2025,25,1/6/2014,3/27/2013
35777,1790,11,3/2/2014,1/26/2014
35778,7137,14,3/11/2014,7/25/2013
35779,1816,19,10/31/2013,1/2/2014
35780,1791,28,4/13/2013,2/15/2014
35781,3745,17,3/15/2014,4/21/2013
35782,1149,22,8/3/2013,12/20/2013
35783,4319,17,2/12/2014,3/25/2013
35784,4957,37,5/6/2013,3/26/2013
35785,5808,14,2/25/2014,5/9/2013
35786,8062,11,10/14/2013,2/7/2014
35787,1377,27,7/21/2013,10/31/2013
35788,6341,4,3/24/2013,9/5/2013
35789,8357,21,7/1/2013,4/14/2013
35790,4660,32,11/21/2013,1/4/2014
35791,9836,19,12/27/2013,9/19/2013
35792,1343,12,3/4/2014,5/6/2013
35793,3005,42,9/2/2013,5/21/2013
35794,8669,41,5/23/2013,1/20/2014
35795,9560,45,5/12/2013,11/20/2013
35796,5914,37,4/28/2013,6/20/2013
35797,150,38,6/23/2013,12/15/2013
35798,4247,24,10/17/2013,8/9/2013
35799,1922,32,10/16/2013,10/7/2013
35800,5083,47,8/5/2013,11/6/2013
35801,2713,48,11/23/2013,12/20/2013
35802,309,9,6/30/2013,11/26/2013
35803,4277,6,3/31/2013,11/18/2013
35804,890,26,4/13/2013,2/15/2014
35805,3800,36,8/4/2013,6/11/2013
35806,8425,36,8/18/2013,11/18/2013
35807,3560,44,4/3/2013,9/30/2013
35808,2504,10,8/1/2013,2/4/2014
35809,4832,5,5/22/2013,7/25/2013
35810,7842,40,8/31/2013,9/29/2013
35811,4774,48,10/21/2013,3/17/2014
35812,4374,25,12/13/2013,10/19/2013
35813,2859,18,10/22/2013,2/18/2014
35814,9985,31,6/6/2013,6/21/2013
35815,8092,7,11/28/2013,3/24/2013
35816,4314,20,10/5/2013,1/5/2014
35817,1553,44,11/18/2013,6/14/2013
35818,2276,26,10/21/2013,10/6/2013
35819,7195,36,1/23/2014,4/4/2013
35820,793,9,9/10/2013,9/2/2013
35821,7185,42,2/18/2014,6/9/2013
35822,2007,17,12/11/2013,8/24/2013
35823,5048,6,10/15/2013,7/12/2013
35824,1792,17,7/17/2013,3/29/2013
35825,2532,31,3/22/2013,8/15/2013
35826,7411,35,6/21/2013,11/26/2013
35827,3420,48,4/17/2013,6/25/2013
35828,1300,22,4/14/2013,3/12/2014
35829,5694,45,7/16/2013,9/8/2013
35830,2075,9,6/2/2013,3/25/2013
35831,8120,48,3/2/2014,5/30/2013
35832,8972,26,1/18/2014,5/23/2013
35833,9110,41,9/8/2013,1/28/2014
35834,5832,19,1/23/2014,7/2/2013
35835,5986,31,3/31/2013,12/4/2013
35836,2790,35,6/18/2013,3/9/2014
35837,4292,8,4/16/2013,7/21/2013
35838,6815,29,12/23/2013,8/17/2013
35839,909,9,7/13/2013,11/3/2013
35840,231,50,8/16/2013,2/11/2014
35841,2225,24,11/2/2013,10/21/2013
35842,3707,22,6/19/2013,4/29/2013
35843,1874,26,8/4/2013,8/5/2013
35844,409,14,10/13/2013,12/9/2013
35845,5768,16,1/24/2014,12/31/2013
35846,2085,14,11/16/2013,7/31/2013
35847,8199,24,11/6/2013,8/2/2013
35848,6599,34,7/13/2013,6/15/2013
35849,6033,17,10/30/2013,2/7/2014
35850,3194,14,10/8/2013,4/25/2013
35851,4796,7,12/31/2013,6/1/2013
35852,6530,21,11/25/2013,7/28/2013
35853,6119,4,8/27/2013,1/6/2014
35854,8534,4,3/20/2014,12/7/2013
35855,9745,2,5/10/2013,11/9/2013
35856,2796,34,6/22/2013,12/17/2013
35857,4734,5,9/18/2013,9/11/2013
35858,4801,32,6/7/2013,2/22/2014
35859,5544,26,12/21/2013,12/18/2013
35860,5083,8,8/11/2013,12/28/2013
35861,4009,21,10/21/2013,9/6/2013
35862,6377,36,2/22/2014,3/6/2014
35863,5251,18,8/30/2013,3/14/2014
35864,6027,31,3/12/2014,3/27/2013
35865,2365,4,4/3/2013,2/26/2014
35866,6374,5,1/7/2014,6/14/2013
35867,3167,42,4/27/2013,8/27/2013
35868,2362,13,5/8/2013,10/21/2013
35869,8300,26,5/8/2013,2/23/2014
35870,4998,21,7/24/2013,4/18/2013
35871,1416,28,12/18/2013,6/29/2013
35872,1771,39,8/19/2013,11/25/2013
35873,1330,5,12/20/2013,12/23/2013
35874,148,40,6/8/2013,3/19/2014
35875,6385,17,12/7/2013,11/1/2013
35876,8839,25,9/25/2013,2/9/2014
35877,603,31,3/5/2014,6/28/2013
35878,1664,21,9/25/2013,4/9/2013
35879,2042,46,6/12/2013,2/1/2014
35880,464,7,1/29/2014,12/30/2013
35881,9141,17,11/22/2013,12/19/2013
35882,6577,36,3/27/2013,7/17/2013
35883,3581,16,4/15/2013,7/14/2013
35884,5309,34,7/20/2013,10/8/2013
35885,6286,46,1/14/2014,10/8/2013
35886,9886,7,12/18/2013,2/20/2014
35887,188,34,6/16/2013,7/8/2013
35888,791,49,12/12/2013,6/25/2013
35889,9909,17,7/28/2013,5/7/2013
35890,9854,16,1/16/2014,5/21/2013
35891,7479,34,5/27/2013,10/8/2013
35892,6808,18,9/14/2013,2/15/2014
35893,1957,22,10/31/2013,12/9/2013
35894,5755,8,11/14/2013,4/26/2013
35895,4048,27,10/25/2013,9/27/2013
35896,5507,26,5/12/2013,2/27/2014
35897,9723,4,8/6/2013,7/30/2013
35898,7791,22,8/22/2013,3/22/2014
35899,9294,19,9/14/2013,2/23/2014
35900,4815,6,2/9/2014,7/27/2013
35901,7833,5,10/23/2013,7/9/2013
35902,6636,19,8/2/2013,4/11/2013
35903,283,14,7/19/2013,4/15/2013
35904,9636,41,1/16/2014,3/5/2014
35905,9047,18,7/25/2013,11/15/2013
35906,5971,32,11/20/2013,3/23/2013
35907,5266,17,3/14/2014,8/30/2013
35908,4368,20,10/25/2013,7/2/2013
35909,3395,27,8/13/2013,3/13/2014
35910,5168,5,8/13/2013,12/15/2013
35911,4141,25,9/20/2013,2/23/2014
35912,7536,15,4/2/2013,11/7/2013
35913,3042,24,9/18/2013,6/29/2013
35914,866,50,11/10/2013,6/6/2013
35915,8197,43,2/10/2014,3/2/2014
35916,4665,42,2/12/2014,7/11/2013
35917,4691,34,6/10/2013,7/6/2013
35918,4243,48,7/8/2013,10/12/2013
35919,7462,35,2/25/2014,9/1/2013
35920,2602,9,4/6/2013,11/1/2013
35921,207,17,8/13/2013,1/17/2014
35922,485,31,11/8/2013,9/24/2013
35923,6817,37,3/23/2013,3/5/2014
35924,7421,11,8/31/2013,9/30/2013
35925,1443,29,11/7/2013,12/25/2013
35926,25,35,10/28/2013,11/1/2013
35927,5102,31,12/6/2013,3/31/2013
35928,4175,41,10/20/2013,10/29/2013
35929,883,43,12/14/2013,12/5/2013
35930,7479,19,10/4/2013,8/13/2013
35931,8319,45,11/24/2013,5/2/2013
35932,2108,17,9/7/2013,4/10/2013
35933,1298,29,12/30/2013,4/9/2013
35934,8485,49,7/18/2013,6/21/2013
35935,3131,15,11/6/2013,12/14/2013
35936,7808,25,3/6/2014,6/28/2013
35937,6121,42,10/18/2013,6/6/2013
35938,580,18,3/19/2014,11/7/2013
35939,7479,7,12/6/2013,3/25/2013
35940,1948,25,4/19/2013,2/3/2014
35941,5273,40,11/26/2013,1/29/2014
35942,9708,1,9/18/2013,7/20/2013
35943,4259,6,12/29/2013,7/10/2013
35944,9837,5,7/2/2013,3/3/2014
35945,1961,38,11/21/2013,12/14/2013
35946,8188,19,5/1/2013,4/14/2013
35947,9241,44,6/14/2013,6/18/2013
35948,9707,14,8/8/2013,3/20/2014
35949,3848,3,7/2/2013,11/5/2013
35950,3128,45,3/28/2013,4/18/2013
35951,5165,22,1/4/2014,1/7/2014
35952,5424,37,12/10/2013,3/17/2014
35953,914,21,1/15/2014,12/3/2013
35954,7894,25,9/8/2013,12/1/2013
35955,9539,45,12/24/2013,12/27/2013
35956,2226,31,12/31/2013,1/8/2014
35957,8407,30,6/23/2013,1/16/2014
35958,4495,32,9/17/2013,11/18/2013
35959,7246,13,5/29/2013,9/15/2013
35960,2051,15,12/6/2013,10/1/2013
35961,8450,15,8/22/2013,12/12/2013
35962,4672,17,7/2/2013,10/14/2013
35963,5955,17,4/19/2013,9/6/2013
35964,9058,4,4/11/2013,7/11/2013
35965,1184,42,1/14/2014,8/1/2013
35966,9421,11,8/7/2013,11/12/2013
35967,1686,11,6/25/2013,5/13/2013
35968,5545,32,2/22/2014,6/27/2013
35969,2688,33,1/6/2014,4/12/2013
35970,6429,24,5/10/2013,10/24/2013
35971,9416,43,8/9/2013,9/3/2013
35972,3727,5,11/11/2013,9/4/2013
35973,7412,40,2/2/2014,10/8/2013
