JobCodeId,Title,JobType,Duration,CheckInDuration,MinimumMatchScore,MaxHPW,OverTimeRate,IndustryId,ReqMajorId,ReqDegreeId,IndustryExperience,JobExperienc
1462,Architect ,P,1284,1,160,21,0,7,13,2,4,5
1463,Architect ,P,1222,1,150,21,13,7,13,3,2,3
1464,Architect ,P,1063,1,140,21,12,7,13,3,0,0
1477,Environmental Engineer,F,1161,1,115,33,2,2,6,1,1,4
1478,Environmental Engineer,F,48,1,125,33,2,2,6,1,3,9
1479,Environmental Engineer,F,1210,1,125,33,2,2,6,1,3,9
1480,Environmental Engineer,F,304,1,155,33,3,2,6,4,0,1
1481,Environmental Engineer,F,742,1,170,33,3,2,6,4,3,8
1482,Environmental Engineer,F,195,1,155,33,3,2,6,4,0,0
1483,Environmental Engineer,P,265,1,160,16,9,2,6,3,4,5
1484,Environmental Engineer,P,492,1,145,16,4,2,6,3,1,2
1485,Environmental Engineer,P,813,1,140,16,5,2,6,2,0,1
1486,Environmental Engineer,P,409,1,110,16,5,2,6,2,0,7
1487,Environmental Engineer,P,1310,1,140,16,5,2,6,2,6,7
1488,Environmental Engineer,P,122,1,110,16,3,2,6,2,0,5
1489,Petroleum Engineer ,F,774,1,160,34,3,6,10,1,1,3
1490,Petroleum Engineer ,F,966,1,160,34,14,6,10,1,1,4
1491,Petroleum Engineer ,F,205,1,160,34,14,6,10,1,1,4
1492,Petroleum Engineer ,F,1619,1,180,34,14,6,10,1,8,9
1493,Petroleum Engineer ,F,155,1,150,34,0,6,10,1,2,7
1494,Petroleum Engineer ,F,133,1,140,34,0,6,10,1,0,2
1495,Petroleum Engineer ,P,431,1,125,20,0,6,10,1,0,3
1496,Petroleum Engineer ,P,1201,1,130,20,0,6,10,2,1,4
1497,Petroleum Engineer ,P,174,1,140,20,4,6,10,2,3,5
1498,Petroleum Engineer ,P,998,1,165,20,2,6,10,2,5,8
1499,Petroleum Engineer ,P,189,1,155,20,2,6,10,3,3,9
1500,Petroleum Engineer ,P,1055,1,155,20,14,6,10,3,3,9
1501,Transportation Engineer,F,667,1,125,34,1,12,17,1,0,3
1502,Transportation Engineer,F,914,1,125,34,0,12,17,1,0,1
1503,Transportation Engineer,F,740,1,125,34,0,12,17,1,0,5
1504,Transportation Engineer,F,608,1,115,34,0,12,17,1,1,2
1505,Transportation Engineer,F,622,1,120,34,4,12,17,1,2,4
1506,Transportation Engineer,F,163,1,130,34,4,12,17,1,4,5
1507,Transportation Engineer,P,1429,1,150,23,4,12,17,1,2,7
1508,Transportation Engineer,P,140,1,140,23,4,12,17,1,0,1
1509,Transportation Engineer,P,59,1,145,23,10,12,17,2,1,2
1510,Transportation Engineer,P,1451,1,160,23,15,12,17,1,4,5
1511,Transportation Engineer,P,313,1,170,23,9,12,17,3,6,7
1512,Transportation Engineer,P,1276,1,160,23,15,12,17,3,4,5
1513,Aircraft Mechanic ,F,251,1,125,34,2,12,17,0,3,4
1514,Aircraft Mechanic ,F,489,1,110,34,2,12,17,0,0,1
1515,Aircraft Mechanic ,F,614,1,115,34,2,12,17,0,1,6
1516,Aircraft Mechanic ,F,1292,1,165,34,2,12,17,0,2,4
1517,Aircraft Mechanic ,F,139,1,180,34,2,12,17,0,5,8
1518,Aircraft Mechanic ,F,1323,1,155,34,11,12,17,1,0,3
1519,Aircraft Mechanic ,P,666,1,145,19,11,12,17,1,1,2
1520,Aircraft Mechanic ,P,760,1,140,19,11,12,17,1,0,0
1521,Aircraft Mechanic ,P,622,1,145,19,6,12,17,1,1,5
1522,Aircraft Mechanic ,P,504,1,130,19,10,12,17,1,1,3
1523,Aircraft Mechanic ,P,232,1,125,19,9,12,17,3,0,1
1524,Aircraft Mechanic ,P,732,1,125,19,9,12,17,3,0,3
1537,Mechanical Engineer ,F,1166,1,155,32,1,2,14,1,0,1
1538,Mechanical Engineer ,F,56,1,160,32,3,2,14,1,1,3
1539,Mechanical Engineer ,F,1437,1,155,32,11,2,14,1,0,4
1540,Mechanical Engineer ,F,612,1,155,32,11,2,14,1,0,5
1541,Mechanical Engineer ,F,208,1,155,32,11,2,14,1,0,4
1542,Mechanical Engineer ,F,914,1,160,32,11,2,14,1,1,4
1543,Mechanical Engineer ,P,551,1,140,20,5,2,14,1,3,7
1544,Mechanical Engineer ,P,255,1,125,20,5,2,14,1,0,0
1545,Mechanical Engineer ,P,431,1,130,20,7,2,14,2,1,2
1546,Mechanical Engineer ,P,940,1,155,20,7,2,14,2,0,1
1547,Mechanical Engineer ,P,1293,1,155,20,7,2,14,2,0,0
1548,Mechanical Engineer ,P,1277,1,165,20,7,2,14,2,2,4
1549,Industrial Machine Repairer ,F,702,1,150,49,2,10,16,0,5,7
1550,Industrial Machine Repairer ,F,1331,1,135,49,3,10,16,0,2,6
1551,Industrial Machine Repairer ,F,385,1,135,49,3,10,16,0,2,4
1552,Industrial Machine Repairer ,F,250,1,140,49,3,10,16,0,0,1
1553,Industrial Machine Repairer ,F,526,1,140,49,13,10,16,0,0,5
1554,Industrial Machine Repairer ,F,109,1,155,49,5,10,16,0,3,7
1555,Industrial Machine Repairer ,P,743,1,110,23,7,10,16,1,0,6
1556,Industrial Machine Repairer ,P,974,1,110,23,7,10,16,1,0,4
1557,Industrial Machine Repairer ,P,388,1,110,23,7,10,16,1,0,1
1558,Industrial Machine Repairer ,P,1255,1,135,23,7,10,16,1,5,6
1559,Industrial Machine Repairer ,P,512,1,110,23,5,10,16,1,0,9
1560,Industrial Machine Repairer ,P,1371,1,140,23,10,10,16,1,6,7
1561,Industrial Engineer ,F,1421,1,155,49,1,6,14,1,3,5
1562,Industrial Engineer ,F,1026,1,160,49,1,6,14,1,4,7
1563,Industrial Engineer ,F,387,1,170,49,1,6,14,1,6,9
1564,Industrial Engineer ,F,88,1,155,49,1,6,14,1,0,4
1565,Industrial Engineer ,F,992,1,155,49,1,6,14,1,0,8
1566,Industrial Engineer ,F,1439,1,165,49,1,6,14,1,2,7
1567,Industrial Engineer ,P,1188,1,185,19,1,6,14,1,6,9
1568,Industrial Engineer ,P,1081,1,180,19,1,6,14,2,5,8
1569,Industrial Engineer ,P,585,1,155,19,3,6,14,2,0,4
1570,Industrial Engineer ,P,1104,1,125,19,3,6,14,2,0,1
1571,Industrial Engineer ,P,829,1,125,19,5,6,14,2,0,6
1572,Industrial Engineer ,P,626,1,155,19,5,6,14,2,6,9
1573,Engineering Technician ,F,914,1,125,45,2,10,14,0,0,0
1574,Engineering Technician ,F,433,1,140,45,2,10,14,0,3,7
1575,Engineering Technician ,F,244,1,140,45,10,10,14,0,3,7
1576,Engineering Technician ,F,85,1,145,45,10,10,14,0,1,3
1577,Engineering Technician ,F,159,1,155,45,7,10,14,0,3,7
1578,Engineering Technician ,F,361,1,145,45,7,10,14,0,1,4
1579,Engineering Technician ,P,462,1,155,17,2,10,14,0,3,8
1580,Engineering Technician ,P,985,1,145,17,6,10,14,0,1,3
1581,Engineering Technician ,P,351,1,175,17,6,10,14,1,7,8
1582,Engineering Technician ,P,1330,1,145,17,6,10,14,1,1,5
1583,Engineering Technician ,P,954,1,140,17,10,10,14,1,0,1
1584,Engineering Technician ,P,103,1,140,17,10,10,14,1,0,2
1585,Environmental Health Scientist,F,138,1,175,37,2,7,6,3,2,5
1586,Environmental Health Scientist,F,1829,1,205,37,2,7,6,3,8,9
1587,Environmental Health Scientist,F,1183,1,170,37,4,7,6,3,1,6
1588,Environmental Health Scientist,F,1747,1,190,37,15,7,6,3,5,8
1589,Environmental Health Scientist,F,587,1,165,37,0,7,6,3,0,8
1590,Environmental Health Scientist,F,844,1,165,37,9,7,6,3,0,1
1591,Environmental Health Scientist,P,1341,1,140,23,6,7,6,3,1,5
1592,Environmental Health Scientist,P,384,1,160,23,10,7,6,3,5,8
1593,Environmental Health Scientist,P,119,1,135,23,9,7,6,3,0,2
1594,Environmental Health Scientist,P,797,1,135,23,9,7,6,3,0,0
1595,Environmental Health Scientist,P,603,1,135,23,2,7,6,3,0,1
1596,Environmental Health Scientist,P,528,1,135,23,6,7,6,3,0,5
1597,Government Program Manager,F,180,1,170,37,1,7,18,1,5,6
1598,Government Program Manager,F,550,1,145,37,2,7,18,1,0,3
1599,Government Program Manager,F,344,1,145,37,0,7,18,1,0,6
1600,Government Program Manager,F,1372,1,180,37,0,7,18,1,1,5
1601,Government Program Manager,F,1171,1,175,37,0,7,18,1,0,6
1602,Government Program Manager,F,263,1,185,37,16,7,18,1,2,3
1603,Government Program Manager,P,544,1,145,22,8,7,18,1,0,4
1604,Government Program Manager,P,400,1,145,22,8,7,18,2,0,1
1605,Government Program Manager,P,1159,1,145,22,8,7,18,2,0,0
1606,Government Program Manager,P,119,1,160,22,8,7,18,2,0,0
1607,Government Program Manager,P,1723,1,175,22,8,7,18,2,3,8
1608,Government Program Manager,P,666,1,160,22,8,7,18,2,0,0
1609,Patent Attorney,F,507,1,160,45,1,8,18,2,0,5
1610,Patent Attorney,F,435,1,195,45,16,8,18,2,7,9
1611,Patent Attorney,F,1062,1,175,45,16,8,18,2,3,8
1612,Patent Attorney,F,263,1,140,45,16,8,18,2,2,6
1613,Patent Attorney,F,450,1,145,45,0,8,18,2,3,5
1614,Patent Attorney,F,552,1,130,45,0,8,18,2,0,5
1615,Patent Attorney,P,938,1,145,19,0,8,18,2,3,7
1616,Patent Attorney,P,1436,1,155,19,0,8,18,2,5,7
1617,Patent Attorney,P,500,1,140,19,0,8,18,2,2,8
1618,Patent Attorney,P,406,1,145,19,0,8,18,2,0,1
1619,Patent Attorney,P,1161,1,160,19,0,8,18,3,3,8
1620,Patent Attorney,P,191,1,145,19,0,8,18,3,0,1
1621,Parole Officer ,F,798,1,140,45,1,7,18,0,2,7
1622,Parole Officer ,F,261,1,150,45,1,7,18,0,4,7
1623,Parole Officer ,F,575,1,130,45,1,7,18,0,0,7
1624,Parole Officer ,F,719,1,160,45,1,7,18,0,0,5
1625,Parole Officer ,F,668,1,160,45,12,7,18,0,0,2
1626,Parole Officer ,F,963,1,160,45,12,7,18,0,0,8
1627,Parole Officer ,P,481,1,130,19,12,7,18,1,0,3
1628,Parole Officer ,P,75,1,165,19,4,7,18,1,7,9
1629,Parole Officer ,P,821,1,150,19,4,7,18,1,4,8
1630,Parole Officer ,P,1555,1,165,19,4,7,18,1,1,9
1631,Parole Officer ,P,644,1,160,19,3,7,18,1,0,6
1632,Parole Officer ,P,688,1,170,19,3,7,18,1,2,8
1633,Paralegal Assistant ,F,1349,1,175,49,2,12,18,0,3,4
1634,Paralegal Assistant ,F,1078,1,160,49,1,12,18,0,0,9
1635,Paralegal Assistant ,F,1029,1,175,49,1,12,18,0,3,4
1636,Paralegal Assistant ,F,825,1,145,49,1,12,18,0,3,4
1637,Paralegal Assistant ,F,940,1,130,49,1,12,18,0,0,1
1638,Paralegal Assistant ,F,510,1,130,49,8,12,18,0,0,1
1639,Paralegal Assistant ,P,1102,1,185,23,8,12,18,1,5,9
1640,Paralegal Assistant ,P,1570,1,160,23,4,12,18,1,0,0
1641,Paralegal Assistant ,P,555,1,165,23,4,12,18,1,1,2
1642,Paralegal Assistant ,P,1165,1,205,23,11,12,18,1,6,9
1643,Paralegal Assistant ,P,1468,1,175,23,11,12,18,1,0,7
1644,Paralegal Assistant ,P,1622,1,175,23,11,12,18,1,0,0
1645,Attorney ,F,690,1,145,44,3,8,18,1,0,8
1646,Attorney ,F,607,1,145,44,5,8,18,1,0,1
1647,Attorney ,F,1473,1,150,44,5,8,18,1,1,3
1648,Attorney ,F,747,1,185,44,5,8,18,1,2,5
1649,Attorney ,F,1503,1,180,44,1,8,18,1,1,2
1650,Attorney ,F,254,1,175,44,1,8,18,2,0,1
1651,Attorney ,P,507,1,175,20,1,8,18,2,0,1
1652,Attorney ,P,391,1,180,20,0,8,18,2,1,4
1653,Attorney ,P,530,1,175,20,0,8,18,2,0,6
1654,Attorney ,P,200,1,160,20,4,8,18,2,0,2
1655,Attorney ,P,926,1,170,20,7,8,18,2,2,4
1656,Attorney ,P,234,1,160,20,7,8,18,2,0,6
1657,Judge ,F,1493,1,175,42,3,6,18,2,0,0
1658,Judge ,F,957,1,180,42,11,6,18,2,1,8
1659,Judge ,F,673,1,185,42,2,6,18,2,2,3
1660,Judge ,F,1278,1,155,42,5,6,18,3,2,7
1661,Judge ,F,175,1,145,42,5,6,18,3,0,5
1662,Judge ,F,1300,1,155,42,5,6,18,3,2,6
1663,Judge ,P,1042,1,175,17,7,6,18,3,0,0
1664,Judge ,P,807,1,180,17,7,6,18,3,1,4
1665,Judge ,P,1230,1,190,17,7,6,18,3,3,5
1666,Judge ,P,507,1,160,17,7,6,18,3,0,1
1667,Judge ,P,1014,1,165,17,6,6,18,3,1,2
1668,Judge ,P,1256,1,165,17,6,6,18,3,1,5
1669,Law Executive ,F,695,1,155,42,8,4,18,1,2,3
1670,Law Executive ,F,244,1,145,42,13,4,18,1,0,8
1671,Law Executive ,F,617,1,155,42,11,4,18,1,2,3
1672,Law Executive ,F,1191,1,190,42,11,4,18,1,3,4
1673,Law Executive ,F,1197,1,180,42,11,4,18,1,1,2
1674,Law Executive ,F,572,1,175,42,1,4,18,2,0,3
1675,Law Executive ,P,166,1,160,17,14,4,18,2,0,1
1676,Law Executive ,P,954,1,160,17,1,4,18,2,0,3
1677,Law Executive ,P,330,1,160,17,12,4,18,2,0,1
1678,Law Executive ,P,1148,1,155,17,11,4,18,3,5,9
1679,Law Executive ,P,221,1,130,17,0,4,18,3,0,6
1680,Law Executive ,P,469,1,130,17,3,4,18,3,0,3
1681,Historian ,F,287,1,155,33,2,1,3,0,0,2
1682,Historian ,F,735,1,155,33,2,1,3,0,0,0
1683,Historian ,F,682,1,170,33,2,1,3,0,3,4
1684,Historian ,F,1031,1,185,33,6,1,3,0,0,4
1685,Historian ,F,720,1,185,33,9,1,3,1,0,1
1686,Historian ,F,1791,1,215,33,0,1,3,1,6,7
1687,Historian ,P,137,1,145,23,0,1,3,1,1,2
1688,Historian ,P,1149,1,170,23,15,1,3,1,6,8
1689,Historian ,P,742,1,145,23,15,1,3,1,1,7
1690,Historian ,P,197,1,185,23,3,1,3,1,0,7
1691,Historian ,P,525,1,195,23,3,1,3,1,2,6
1692,Historian ,P,753,1,215,23,9,1,3,1,6,7
1693,Author ,F,755,1,155,38,0,12,7,0,0,0
1694,Author ,F,42,1,165,38,0,12,7,0,2,5
1695,Author ,F,1453,1,160,38,0,12,7,0,1,5
1696,Author ,F,1408,1,155,38,9,12,7,0,0,4
1697,Author ,F,1426,1,190,38,9,12,7,0,7,9
1698,Author ,F,1536,1,165,38,11,12,7,0,2,8
1699,Author ,P,354,1,160,18,10,12,7,1,1,5
1700,Author ,P,80,1,180,18,10,12,7,1,5,7
1701,Author ,P,146,1,155,18,0,12,7,1,0,2
1702,Author ,P,1557,1,190,18,11,12,7,1,1,7
1703,Author ,P,1732,1,185,18,11,12,7,2,0,0
1704,Author ,P,1508,1,195,18,3,12,7,2,2,4
1705,Sociologist ,F,1868,1,195,36,18,1,13,0,5,8
1706,Sociologist ,F,1539,1,185,36,4,1,13,0,3,6
1707,Sociologist ,F,769,1,185,36,14,1,13,0,3,8
1708,Sociologist ,F,806,1,145,36,2,1,13,0,1,2
1709,Sociologist ,F,566,1,140,36,5,1,13,1,0,0
1710,Sociologist ,F,203,1,140,36,3,1,13,1,0,7
1711,Sociologist ,P,833,1,190,22,0,1,13,1,1,6
1712,Sociologist ,P,1446,1,185,22,16,1,13,1,0,9
1713,Sociologist ,P,641,1,185,22,11,1,13,1,0,3
1714,Sociologist ,P,1260,1,180,22,11,1,13,2,2,4
1715,Sociologist ,P,1711,1,180,22,3,1,13,2,2,4
1716,Sociologist ,P,829,1,190,22,13,1,13,1,4,5
1717,Social Worker ,F,797,1,155,49,2,6,13,0,3,4
1718,Social Worker ,F,1374,1,140,49,2,6,13,0,0,2
1719,Social Worker ,F,267,1,145,49,2,6,13,0,1,8
1720,Social Worker ,F,127,1,160,49,2,6,13,0,4,5
1721,Social Worker ,F,903,1,150,49,2,6,13,0,2,6
1722,Social Worker ,F,856,1,140,49,2,6,13,0,0,3
1723,Social Worker ,P,678,1,185,17,2,6,13,1,0,3
1724,Social Worker ,P,406,1,185,17,13,6,13,1,0,1
1725,Social Worker ,P,448,1,185,17,13,6,13,1,0,1
1726,Social Worker ,P,541,1,170,17,9,6,13,1,0,1
1727,Social Worker ,P,1337,1,175,17,0,6,13,1,1,3
1728,Social Worker ,P,748,1,170,17,2,6,12,1,0,0
1729,Mathematician ,F,776,1,195,42,6,9,13,0,0,8
1730,Mathematician ,F,2105,1,215,42,20,9,13,0,4,5
1731,Mathematician ,F,1756,1,195,42,20,9,13,0,0,6
1732,Mathematician ,F,52,1,170,42,14,9,13,0,1,2
1733,Mathematician ,F,1680,1,205,42,14,9,13,0,8,9
1734,Mathematician ,F,602,1,170,42,14,9,13,1,1,6
1735,Mathematician ,P,408,1,205,23,14,9,13,1,2,3
1736,Mathematician ,P,1779,1,195,23,14,9,13,1,0,4
1737,Mathematician ,P,872,1,200,23,12,9,13,1,1,8
1738,Mathematician ,P,95,1,165,23,10,9,13,2,0,0
1739,Mathematician ,P,1375,1,165,23,11,9,13,2,0,0
1740,Mathematician ,P,597,1,205,23,11,9,13,2,8,9
1741,Biologist ,F,81,1,155,49,8,9,13,1,1,2
1742,Biologist ,F,1202,1,190,49,4,9,13,1,8,9
1743,Biologist ,F,317,1,160,49,4,9,13,1,2,3
1744,Biologist ,F,644,1,165,49,4,9,13,2,0,3
1745,Biologist ,F,748,1,170,49,14,9,13,2,1,9
1746,Biologist ,F,261,1,175,49,14,9,13,2,2,4
1747,Biologist ,P,344,1,190,18,18,9,13,2,5,8
1748,Biologist ,P,1253,1,185,18,0,9,13,2,4,7
1749,Biologist ,P,428,1,175,18,0,9,13,2,2,7
1750,Biologist ,P,363,1,205,18,0,9,13,0,5,8
1751,Biologist ,P,1805,1,195,18,0,9,13,0,3,5
1752,Biologist ,P,197,1,180,18,0,9,13,0,0,0
1753,Biochemist,F,458,1,165,42,1,9,13,1,3,8
1754,Biochemist,F,905,1,155,42,6,9,13,1,1,3
1755,Biochemist,F,1076,1,170,42,2,9,13,1,4,6
1756,Biochemist,F,282,1,155,42,2,9,13,1,1,7
1757,Biochemist,F,1686,1,170,42,2,9,13,1,4,5
1758,Biochemist,F,1740,1,175,42,2,9,13,2,5,8
1759,Biochemist,P,172,1,160,21,3,9,13,2,2,6
1760,Biochemist,P,1459,1,150,21,3,9,13,2,0,3
1761,Biochemist,P,229,1,150,21,8,9,13,2,0,1
1762,Biochemist,P,1669,1,195,21,5,9,13,2,0,1
1763,Biochemist,P,93,1,215,21,5,9,13,3,4,5
1764,Biochemist,P,476,1,195,21,5,9,13,3,0,0
1765,Pharmacist ,F,1587,1,180,42,2,8,13,3,3,8
1766,Pharmacist ,F,909,1,165,42,15,8,13,3,0,0
1767,Pharmacist ,F,512,1,190,42,15,8,13,3,5,9
1768,Pharmacist ,F,519,1,200,42,0,8,13,3,1,2
1769,Pharmacist ,F,1842,1,205,42,0,8,13,3,2,5
1770,Pharmacist ,F,1533,1,200,42,0,8,13,3,1,3
1771,Pharmacist ,P,1465,1,195,16,0,8,13,3,0,3
1772,Pharmacist ,P,1810,1,200,16,0,8,13,3,1,6
1773,Pharmacist ,P,961,1,205,16,14,8,13,3,2,4
1774,Pharmacist ,P,808,1,220,16,0,8,13,3,5,8
1775,Pharmacist ,P,1306,1,200,16,7,8,13,3,1,7
1776,Pharmacist ,P,58,1,195,16,7,8,13,3,0,0
1777,Physicist ,F,885,1,185,40,11,2,13,3,1,2
1778,Physicist ,F,1905,1,210,40,15,2,13,2,6,8
1779,Physicist ,F,1437,1,185,40,15,2,13,2,1,3
1780,Physicist ,F,60,1,215,40,13,2,13,2,7,9
1781,Physicist ,F,746,1,185,40,13,2,13,2,1,2
1782,Physicist ,F,1041,1,195,40,13,2,13,2,3,5
1783,Physicist ,P,1586,1,200,18,5,2,13,3,1,2
1784,Physicist ,P,1608,1,195,18,5,2,13,3,0,5
1785,Physicist ,P,939,1,195,18,5,2,13,3,0,0
1786,Physicist ,P,1576,1,175,18,5,2,13,3,2,3
1787,Physicist ,P,1618,1,165,18,5,2,13,3,0,7
1788,Physicist ,P,817,1,185,18,5,2,13,3,4,5
1789,Nuclear Engineer ,F,580,1,165,41,0,4,13,1,3,4
1790,Nuclear Engineer ,F,839,1,165,41,12,4,13,1,3,5
1791,Nuclear Engineer ,F,124,1,185,41,1,4,13,1,7,9
1792,Nuclear Engineer ,F,1670,1,210,41,1,4,13,2,3,4
1793,Nuclear Engineer ,F,1897,1,230,41,1,4,13,2,7,9
1794,Nuclear Engineer ,F,1720,1,200,41,1,4,13,2,1,5
1795,Nuclear Engineer ,P,108,1,210,18,1,4,13,2,3,4
1796,Nuclear Engineer ,P,1392,1,195,18,1,4,13,2,0,3
1797,Nuclear Engineer ,P,1858,1,220,18,20,4,13,2,5,9
1798,Nuclear Engineer ,P,423,1,215,18,4,4,13,2,4,6
1799,Nuclear Engineer ,P,1295,1,195,18,8,4,13,3,0,0
1800,Nuclear Engineer ,P,339,1,195,18,8,4,13,3,0,1
1801,Aerospace Engineer,F,580,1,165,41,0,1,10,1,3,4
1802,Aerospace Engineer,F,839,1,165,41,12,2,10,1,3,5
1803,Aerospace Engineer,F,124,1,185,41,1,1,10,1,7,9
1804,Aerospace Engineer,F,1670,1,210,41,1,3,10,1,3,4
1805,Aerospace Engineer,F,1897,1,230,41,1,4,10,1,7,9
1806,Aerospace Engineer,F,1720,1,200,41,1,5,10,1,1,5
1807,Aerospace Engineer,P,108,1,210,18,1,2,10,1,3,4
1808,Aerospace Engineer,P,1392,1,195,18,1,6,10,1,0,3
1809,Aerospace Engineer,P,1858,1,220,18,20,7,10,1,5,9
1810,Aerospace Engineer,P,423,1,215,18,4,9,10,2,4,6
1811,Aerospace Engineer,P,1295,1,195,18,8,8,10,2,0,0
1812,Aerospace Engineer,P,339,1,195,18,8,5,10,2,0,1
1813,Energy Analyst,F,959,1,215,47,2,8,13,1,4,7
1814,Energy Analyst,F,808,1,210,47,3,8,13,1,3,8
1815,Energy Analyst,F,1073,1,200,47,8,8,13,1,1,3
1816,Energy Analyst,F,1440,1,195,47,8,8,13,1,0,0
1817,Energy Analyst,F,1942,1,195,47,7,8,13,1,0,0
1818,Energy Analyst,F,1911,1,230,47,6,8,13,1,7,8
1819,Energy Analyst,P,256,1,205,20,1,8,13,1,2,3
1820,Energy Analyst,P,703,1,195,20,1,8,13,2,0,3
1821,Energy Analyst,P,1455,1,225,20,1,8,13,2,6,8
1822,Energy Analyst,P,1595,1,180,20,1,8,13,2,0,4
1823,Energy Analyst,P,405,1,180,20,14,8,13,2,0,0
1824,Energy Analyst,P,2111,1,210,20,14,8,13,2,6,8
1825,Research Analyst,F,1430,1,215,34,11,2,13,1,4,6
1826,Research Analyst,F,1290,1,200,34,13,2,13,1,1,2
1827,Research Analyst,F,833,1,210,34,13,2,13,1,3,7
1828,Research Analyst,F,597,1,155,34,5,2,13,1,1,3
1829,Research Analyst,F,1130,1,190,34,5,2,13,1,8,9
1830,Research Analyst,F,823,1,155,34,3,2,13,1,1,3
1831,Research Analyst,P,705,1,150,23,1,2,13,1,0,2
1832,Research Analyst,P,1160,1,150,23,1,2,13,1,0,1
1833,Research Analyst,P,208,1,165,23,1,2,13,2,3,7
1834,Research Analyst,P,1574,1,190,23,9,2,13,2,5,7
1835,Research Analyst,P,404,1,175,23,16,2,13,2,2,4
1836,Research Analyst,P,794,1,165,23,16,2,13,2,0,6
1837,Statistician ,F,1881,1,210,48,10,1,13,1,3,8
1838,Statistician ,F,834,1,205,48,10,1,13,1,2,3
1839,Statistician ,F,1233,1,195,48,11,1,13,1,0,2
1840,Statistician ,F,1601,1,185,48,13,1,13,1,1,8
1841,Statistician ,F,1395,1,185,48,13,1,13,1,1,6
1842,Statistician ,F,650,1,180,48,13,1,13,1,0,4
1843,Statistician ,P,1811,1,220,16,13,1,13,2,5,6
1844,Statistician ,P,479,1,195,16,16,1,13,2,0,8
1845,Statistician ,P,921,1,210,16,5,1,13,2,3,4
1846,Statistician ,P,344,1,150,16,5,1,13,2,0,0
1847,Statistician ,P,1174,1,185,16,3,1,13,2,7,8
1848,Statistician ,P,1018,1,150,16,3,1,13,2,0,0
1873, Advertising Account Executive,F,1233,1,,40,3,1,9,1,1,1
1874, Advertising Account Executive,p,1601,1,,16,3,1,9,1,2,2
1875, Advertising Account Executive,F,1395,1,,40,3,1,9,1,3,3
1876, Advertising Account Executive,F,650,1,,40,2,1,9,1,4,4
1877, Advertising Account Executive,P,1811,1,,16,2,1,9,1,5,5
1878, Advertising Account Executive,P,479,1,,16,2,1,9,1,6,6
1879, Advertising Account Executive,P,921,1,,16,2,1,9,1,7,7
1880, Advertising Account Executive,P,344,1,,16,2,1,9,1,7,7
1881, Advertising Account Executive,P,1174,1,,16,2,1,9,2,7,7
1882, Advertising Account Executive,F,1018,1,,42,2,1,9,2,7,7
1883, Advertising Account Executive,F,1019,1,,42,2,1,9,2,7,7
1884, Advertising Account Executive,F,1103,1,,42,2,1,9,2,7,7
1897,Marketing Consultant,F,1021,1,220,34,2,7,9,0,3,7
1898,Marketing Consultant,F,1052,1,205,34,2,7,9,0,0,0
1899,Marketing Consultant,F,427,1,205,34,14,7,9,0,0,3
1900,Marketing Consultant,F,41,1,190,34,0,7,9,0,3,7
1901,Marketing Consultant,F,202,1,175,34,2,7,9,0,0,9
1902,Marketing Consultant,F,399,1,175,34,10,7,9,0,0,4
1903,Marketing Consultant,P,2167,1,220,20,10,7,9,1,3,4
1904,Marketing Consultant,P,1389,1,205,20,17,7,9,1,0,2
1905,Marketing Consultant,P,1411,1,205,20,17,7,9,1,0,6
1906,Marketing Consultant,P,1565,1,170,20,13,7,9,1,2,3
1907,Marketing Consultant,P,744,1,165,20,13,7,9,1,1,2
1908,Marketing Consultant,P,1690,1,185,20,13,7,9,1,5,8
1921,Sales Representative (Wholesale) ,F,1609,1,205,45,2,7,9,0,3,4
1922,Sales Representative (Wholesale) ,F,154,1,200,45,2,7,9,0,2,5
1923,Sales Representative (Wholesale) ,F,1880,1,195,45,2,7,9,0,1,3
1924,Sales Representative (Wholesale) ,F,1660,1,185,45,2,7,9,0,2,5
1925,Sales Representative (Wholesale) ,F,561,1,185,45,2,7,9,0,2,4
1926,Sales Representative (Wholesale) ,F,1446,1,205,45,2,7,9,0,6,9
1927,Sales Representative (Wholesale) ,P,1561,1,220,18,4,7,9,0,3,7
1928,Sales Representative (Wholesale) ,P,236,1,220,18,4,7,9,0,3,9
1929,Sales Representative (Wholesale) ,P,784,1,210,18,4,7,9,1,1,3
1930,Sales Representative (Wholesale) ,P,602,1,180,18,8,7,9,1,4,5
1931,Sales Representative (Wholesale) ,P,509,1,160,18,11,7,9,1,0,7
1932,Sales Representative (Wholesale) ,P,855,1,195,18,11,7,9,1,7,8
1933,Salesperson (Retail) ,F,195,1,165,48,1,12,9,0,1,4
1934,Salesperson (Retail) ,F,1519,1,180,48,1,12,9,0,4,6
1935,Salesperson (Retail) ,F,234,1,160,48,1,12,9,0,0,1
1936,Salesperson (Retail) ,F,285,1,180,48,1,12,9,0,1,2
1937,Salesperson (Retail) ,F,1789,1,175,48,1,12,9,0,0,1
1938,Salesperson (Retail) ,F,1188,1,175,48,7,12,9,0,0,1
1939,Salesperson (Retail) ,P,1031,1,205,21,7,12,9,1,0,0
1940,Salesperson (Retail) ,P,1857,1,205,21,7,12,9,1,0,1
1941,Salesperson (Retail) ,P,923,1,205,21,2,12,9,1,0,2
1942,Salesperson (Retail) ,P,1162,1,190,21,17,12,9,1,3,4
1943,Salesperson (Retail) ,P,1250,1,175,21,17,12,9,1,0,6
